Experiment,Kamera,HVS_lD,SceneID,weight,Basisszenario,FS-Art,FS-Aufkommen,FS-Geschwindigkeit,RVA-Breite,RVA-Lage,RVA-Oberfläche,Tr_li-Breite,Tr_li-Markierung,Tr_li-baulTrennung,Tr_re-Breite,Tr_re-Markierung,Parken,Raus
MS,C,590,01_MS_C_590,1,3,Tram,normal,30,-,-,-,-,-,-,-,-,Parken längs,
MS,C,591,01_MS_C_591,1,3,Einbahn,viel,50,-,-,-,-,-,-,-,-,Parken längs,
MS,C,592,01_MS_C_592,1,3,Einbahn,viel,30,-,-,-,-,-,-,-,-,Parken längs,
MS,C,593,01_MS_C_593,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt,schmal,durchgezogen,-,-,-,-,
MS,C,594,01_MS_C_594,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt-Farbig,schmal,durchgezogen,-,-,-,-,
MS,C,595,01_MS_C_595,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt,breit,Doppellinie,-,-,-,-,
MS,C,596,01_MS_C_596,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt-Farbig,breit,Doppellinie,-,-,-,-,
MS,C,597,01_MS_C_597,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt,breit,Sperrfläche,-,-,-,-,
MS,C,598,01_MS_C_598,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt-Farbig,breit,Sperrfläche,-,-,-,-,
MS,C,601,01_MS_C_601,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,C,602,01_MS_C_602,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,C,603,01_MS_C_603,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,C,604,01_MS_C_604,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt-Farbig,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,C,605,01_MS_C_605,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,C,606,01_MS_C_606,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,C,607,01_MS_C_607,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,C,608,01_MS_C_608,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt-Farbig,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,C,611,01_MS_C_611,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,C,612,01_MS_C_612,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,C,613,01_MS_C_613,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,-,-,-,-,
MS,C,614,01_MS_C_614,1,7,Kfz,-,-,breit,Parken-Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,1,01_MS_A_1,1,1,Kfz,normal,50,-,-,-,-,-,-,-,-,-,
MS,A,2,01_MS_A_2,1,1,Kfz,normal,30,-,-,-,-,-,-,-,-,-,
MS,A,3,01_MS_A_3,1,1,Kfz,viel,50,-,-,-,-,-,-,-,-,-,
MS,A,4,01_MS_A_4,1,1,Kfz,viel,30,-,-,-,-,-,-,-,-,-,
MS,A,5,01_MS_A_5,1,1,Tram,normal,50,-,-,-,-,-,-,-,-,-,
MS,A,6,01_MS_A_6,1,1,Tram,normal,30,-,-,-,-,-,-,-,-,-,
MS,A,7,01_MS_A_7,1,1,Einbahn,viel,50,-,-,-,-,-,-,-,-,-,
MS,A,8,01_MS_A_8,1,1,Einbahn,viel,30,-,-,-,-,-,-,-,-,-,
MS,A,9,01_MS_A_9,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,schmal,unterbrochen,-,-,-,-,
MS,A,10,01_MS_A_10,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,schmal,unterbrochen,-,-,-,-,
MS,A,11,01_MS_A_11,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,schmal,unterbrochen,-,-,-,-,
MS,A,12,01_MS_A_12,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,schmal,unterbrochen,-,-,-,-,
MS,A,13,01_MS_A_13,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,unterbrochen,-,-,-,-,
MS,A,14,01_MS_A_14,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,unterbrochen,-,-,-,-,
MS,A,15,01_MS_A_15,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,unterbrochen,-,-,-,-,
MS,A,16,01_MS_A_16,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,unterbrochen,-,-,-,-,
MS,A,17,01_MS_A_17,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,-,-,-,-,
MS,A,18,01_MS_A_18,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,-,-,-,-,
MS,A,19,01_MS_A_19,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,-,-,-,-,
MS,A,20,01_MS_A_20,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,-,-,-,-,
MS,A,21,01_MS_A_21,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,-,-,-,-,
MS,A,22,01_MS_A_22,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,-,-,-,-,
MS,A,23,01_MS_A_23,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,-,-,-,-,
MS,A,24,01_MS_A_24,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,-,-,-,-,
MS,A,25,01_MS_A_25,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,-,-,-,-,
MS,A,26,01_MS_A_26,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,-,-,-,-,
MS,A,27,01_MS_A_27,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,-,-,-,-,
MS,A,28,01_MS_A_28,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,-,-,-,-,
MS,A,29,01_MS_A_29,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,-,-,-,-,
MS,A,30,01_MS_A_30,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,-,-,-,-,
MS,A,31,01_MS_A_31,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,-,-,-,-,
MS,A,32,01_MS_A_32,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,-,-,-,-,
MS,A,33,01_MS_A_33,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,-,-,-,-,
MS,A,34,01_MS_A_34,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,-,-,-,-,
MS,A,35,01_MS_A_35,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,-,-,-,-,
MS,A,36,01_MS_A_36,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,-,-,-,-,
MS,A,37,01_MS_A_37,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,-,-,-,-,
MS,A,38,01_MS_A_38,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,-,-,-,-,
MS,A,39,01_MS_A_39,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,-,-,-,-,
MS,A,40,01_MS_A_40,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,-,-,-,-,
MS,A,49,01_MS_A_49,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,50,01_MS_A_50,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,51,01_MS_A_51,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,52,01_MS_A_52,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,53,01_MS_A_53,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,54,01_MS_A_54,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,55,01_MS_A_55,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,56,01_MS_A_56,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,57,01_MS_A_57,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,58,01_MS_A_58,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,59,01_MS_A_59,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,60,01_MS_A_60,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,61,01_MS_A_61,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,62,01_MS_A_62,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,63,01_MS_A_63,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,64,01_MS_A_64,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,65,01_MS_A_65,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,A,66,01_MS_A_66,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,A,67,01_MS_A_67,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,A,68,01_MS_A_68,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,A,69,01_MS_A_69,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,A,70,01_MS_A_70,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,A,71,01_MS_A_71,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,A,72,01_MS_A_72,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,A,73,01_MS_A_73,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,74,01_MS_A_74,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,75,01_MS_A_75,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,76,01_MS_A_76,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,77,01_MS_A_77,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,78,01_MS_A_78,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,79,01_MS_A_79,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,80,01_MS_A_80,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,89,01_MS_A_89,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,A,90,01_MS_A_90,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,A,91,01_MS_A_91,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,A,92,01_MS_A_92,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,A,93,01_MS_A_93,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,A,94,01_MS_A_94,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,A,95,01_MS_A_95,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,A,96,01_MS_A_96,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,A,97,01_MS_A_97,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,-,-,-,-,
MS,A,98,01_MS_A_98,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,-,-,-,-,
MS,A,99,01_MS_A_99,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,-,-,-,-,
MS,A,100,01_MS_A_100,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,-,-,-,-,
MS,A,101,01_MS_A_101,1,2,Kfz,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,102,01_MS_A_102,1,2,Kfz,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,103,01_MS_A_103,1,2,Kfz,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,104,01_MS_A_104,1,2,Kfz,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,107,01_MS_A_107,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,schmal,unterbrochen,-,-,-,-,
MS,A,108,01_MS_A_108,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,schmal,unterbrochen,-,-,-,-,
MS,A,111,01_MS_A_111,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,unterbrochen,-,-,-,-,
MS,A,112,01_MS_A_112,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,unterbrochen,-,-,-,-,
MS,A,115,01_MS_A_115,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,-,-,-,-,
MS,A,116,01_MS_A_116,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,-,-,-,-,
MS,A,119,01_MS_A_119,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,-,-,-,-,
MS,A,120,01_MS_A_120,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,-,-,-,-,
MS,A,123,01_MS_A_123,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,-,-,-,-,
MS,A,124,01_MS_A_124,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,-,-,-,-,
MS,A,127,01_MS_A_127,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,-,-,-,-,
MS,A,128,01_MS_A_128,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,-,-,-,-,
MS,A,131,01_MS_A_131,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,-,-,-,-,
MS,A,132,01_MS_A_132,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,-,-,-,-,
MS,A,135,01_MS_A_135,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,-,-,-,-,
MS,A,136,01_MS_A_136,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,-,-,-,-,
MS,A,147,01_MS_A_147,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,148,01_MS_A_148,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,151,01_MS_A_151,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,152,01_MS_A_152,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,155,01_MS_A_155,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,156,01_MS_A_156,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,159,01_MS_A_159,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,160,01_MS_A_160,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,163,01_MS_A_163,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,A,164,01_MS_A_164,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,A,167,01_MS_A_167,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,A,168,01_MS_A_168,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-niedrig,-,-,-,
MS,A,171,01_MS_A_171,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,172,01_MS_A_172,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,175,01_MS_A_175,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,176,01_MS_A_176,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,187,01_MS_A_187,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,A,188,01_MS_A_188,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,A,191,01_MS_A_191,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,A,192,01_MS_A_192,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Blumenkasten,-,-,-,
MS,A,195,01_MS_A_195,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,-,-,-,-,
MS,A,196,01_MS_A_196,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,-,-,-,-,
MS,A,199,01_MS_A_199,1,2,Einbahn,viel,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,200,01_MS_A_200,1,2,Einbahn,viel,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig Schraffur,schmal,durchgezogen,Sperrpfosten-niedrig,-,-,-,
MS,A,201,01_MS_A_201,1,2,Tram,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,schmal,unterbrochen,-,-,-,-,
MS,A,202,01_MS_A_202,1,2,Tram,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,schmal,unterbrochen,-,-,-,-,
MS,A,205,01_MS_A_205,1,2,Tram,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,unterbrochen,-,-,-,-,
MS,A,206,01_MS_A_206,1,2,Tram,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,unterbrochen,-,-,-,-,
MS,A,209,01_MS_A_209,1,2,Tram,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,-,-,-,-,
MS,A,210,01_MS_A_210,1,2,Tram,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,schmal,durchgezogen,-,-,-,-,
MS,A,213,01_MS_A_213,1,2,Tram,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,-,-,-,-,
MS,A,214,01_MS_A_214,1,2,Tram,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,schmal,durchgezogen,-,-,-,-,
MS,A,217,01_MS_A_217,1,2,Tram,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,-,-,-,-,
MS,A,218,01_MS_A_218,1,2,Tram,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,-,-,-,-,
MS,A,221,01_MS_A_221,1,2,Tram,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,-,-,-,-,
MS,A,222,01_MS_A_222,1,2,Tram,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,-,-,-,-,
MS,A,225,01_MS_A_225,1,2,Tram,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,-,-,-,-,
MS,A,226,01_MS_A_226,1,2,Tram,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,-,-,-,-,
MS,A,229,01_MS_A_229,1,2,Tram,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,-,-,-,-,
MS,A,230,01_MS_A_230,1,2,Tram,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,-,-,-,-,
MS,A,241,01_MS_A_241,1,2,Tram,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,242,01_MS_A_242,1,2,Tram,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,245,01_MS_A_245,1,2,Tram,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,246,01_MS_A_246,1,2,Tram,normal,30,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Sperrfläche,Sperrpfosten-hoch,-,-,-,
MS,A,249,01_MS_A_249,1,2,Tram,normal,50,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,250,01_MS_A_250,1,2,Tram,normal,30,schmal,FS-Parken/Seitenraum,Asphalt,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
MS,A,253,01_MS_A_253,1,2,Tram,normal,50,schmal,FS-Parken/Seitenraum,Asphalt-Farbig,breit,Doppellinie,Sperrpfosten-niedrig,-,-,-,
